Barack_Obama_249_chunk_6.wav|I felt that. |I felt that. 
Barack_Obama_249_chunk_7.wav|In light of all the circumstances. |In light of all the circumstances. 
Barack_Obama_249_chunk_9.wav|Commuting. |Commuting. 
Barack_Obama_249_chunk_10.wav|Entirely appropriate. |Entirely appropriate. 
Barack_Obama_249_chunk_13.wav|Number one. |Number one. 
Barack_Obama_25_chunk_1.wav|Too often in capitals. |Too often in capitals. 
Barack_Obama_25_chunk_2.wav|Decision makers have forgotten the democracy needs to be driven by civic engagement from the bottom up not. |Decision makers have forgotten the democracy needs to be driven by civic engagement from the bottom up not. 
Barack_Obama_25_chunk_3.wav|Governance by experts from the top down. |Governance by experts from the top down. 
Barack_Obama_25_chunk_4.wav|And so these are real problems. |And so these are real problems. 
Barack_Obama_25_chunk_5.wav|And as leaders of democratic governments make the case for democracy abroad. |And as leaders of democratic governments make the case for democracy abroad. 
Barack_Obama_25_chunk_6.wav|We better strive harder to set a better example at home. |We better strive harder to set a better example at home. 
Barack_Obama_25_chunk_7.wav|Moreover every country will organize its government informed by centuries of history and the circumstances of geography. |Moreover every country will organize its government informed by centuries of history and the circumstances of geography. 
Barack_Obama_25_chunk_8.wav|The deeply held beliefs of its people. |The deeply held beliefs of its people. 
Barack_Obama_25_chunk_9.wav|So i recognize a traditional society may value unity in cohesion. |So i recognize a traditional society may value unity in cohesion. 
Barack_Obama_25_chunk_10.wav|More than. |More than. 
Barack_Obama_25_chunk_11.wav|Are the first country like my own which was founded upon what at the time was a radical idea. |Are the first country like my own which was founded upon what at the time was a radical idea. 
Barack_Obama_25_chunk_12.wav|The idea. |The idea. 
Barack_Obama_25_chunk_13.wav|The liberty of individual human beings. |The liberty of individual human beings. 
Barack_Obama_25_chunk_14.wav|Endowed with certain god given rights. |Endowed with certain god given rights. 
Barack_Obama_25_chunk_15.wav|But that does not mean that ordinary people. |But that does not mean that ordinary people. 
Barack_Obama_250_chunk_1.wav|It would probably best sir. |It would probably best sir. 
Barack_Obama_250_chunk_2.wav|Not only american interests but also. |Not only american interests but also. 
Barack_Obama_250_chunk_3.wav|The interest of preserving international norms if we. |The interest of preserving international norms if we. 
Barack_Obama_250_chunk_5.wav|Make sure that. |Make sure that. 
Barack_Obama_250_chunk_6.wav|We don't confuse. |We don't confuse. 
Barack_Obama_250_chunk_7.wav|Why these sanctions have been imposed with a whole set of other issues. |Why these sanctions have been imposed with a whole set of other issues. 
Barack_Obama_250_chunk_9.wav|On nuclear issues. |On nuclear issues. 
Barack_Obama_250_chunk_10.wav|In my first term we negotiated the. |In my first term we negotiated the. 
Barack_Obama_250_chunk_11.wav|And that has substantially reduced. |And that has substantially reduced. 
Barack_Obama_251_chunk_1.wav|The progress. |The progress. 
Barack_Obama_251_chunk_2.wav|And so my hope is that you will continue with the same tenacity. |And so my hope is that you will continue with the same tenacity. 
Barack_Obama_251_chunk_3.wav|Bet you showed us. |Bet you showed us. 
Barack_Obama_251_chunk_5.wav|Do the hard work of. |Do the hard work of. 
Barack_Obama_251_chunk_6.wav|Getting the bottom of stories and get them right. |Getting the bottom of stories and get them right. 
Barack_Obama_251_chunk_7.wav|And to push those of us in power. |And to push those of us in power. 
Barack_Obama_251_chunk_8.wav|To be the best version of ourselves and to push this country to be the best version of itself. |To be the best version of ourselves and to push this country to be the best version of itself. 
Barack_Obama_251_chunk_9.wav|I have no doubt that you will do so i'm looking. |I have no doubt that you will do so i'm looking. 
Barack_Obama_251_chunk_10.wav|Forward to. |Forward to. 
Barack_Obama_252_chunk_2.wav|I want. |I want. 
Barack_Obama_252_chunk_3.wav|Spend precious time with my girls. |Spend precious time with my girls. 
Barack_Obama_252_chunk_4.wav|So so those are my priorities this year but as i said before i'm still a cit. |So so those are my priorities this year but as i said before i'm still a cit. 
Barack_Obama_252_chunk_5.wav|And i think it is important for. |And i think it is important for. 
Barack_Obama_252_chunk_6.wav|Democrats or progressives who feel that they. |Democrats or progressives who feel that they. 
Barack_Obama_252_chunk_8.wav|Came out on the wrong side of this election. |Came out on the wrong side of this election. 
Barack_Obama_252_chunk_10.wav|Be able to distinguish between. |Be able to distinguish between. 
Barack_Obama_252_chunk_12.wav|Normal. |Normal. 
Barack_Obama_253_chunk_1.wav|People can tell their. |People can tell their. 
Barack_Obama_253_chunk_2.wav|They have a voice. |They have a voice. 
Barack_Obama_253_chunk_3.wav|Demonstrated by the extraordinary people that we feature in the show. |Demonstrated by the extraordinary people that we feature in the show. 
Barack_Obama_253_chunk_5.wav|But what are you picking up on wish i do like. |But what are you picking up on wish i do like. 
Barack_Obama_253_chunk_6.wav|And i do think that this is part of. |And i do think that this is part of. 
Barack_Obama_253_chunk_7.wav|My studs was such a quintessentially american. |My studs was such a quintessentially american. 
Barack_Obama_253_chunk_9.wav|Is. |Is. 
Barack_Obama_253_chunk_10.wav|There's a democratic. |There's a democratic. 
Barack_Obama_254_chunk_2.wav|His. |His. 
Barack_Obama_254_chunk_3.wav|Communicate in this project. |Communicate in this project. 
Barack_Obama_254_chunk_4.wav|And and. |And and. 
Barack_Obama_254_chunk_5.wav|Part of what i also think has to be reflected in our economic arrangements and our work. |Part of what i also think has to be reflected in our economic arrangements and our work. 
Barack_Obama_254_chunk_6.wav|That sense of everybody count. |That sense of everybody count. 
Barack_Obama_254_chunk_9.wav|Bullied me a little bit on the set she's like you mr mark. |Bullied me a little bit on the set she's like you mr mark. 
Barack_Obama_254_chunk_10.wav|The truth. |The truth. 
Barack_Obama_255_chunk_2.wav|And then this will require some action by the supreme court we have to re-examine just the flood of. |And then this will require some action by the supreme court we have to re-examine just the flood of. 
Barack_Obama_255_chunk_3.wav|Endless money that goes into our politics which i think is very unhealthy so there are a whole bunch of things i worry about their. |Endless money that goes into our politics which i think is very unhealthy so there are a whole bunch of things i worry about their. 
Barack_Obama_255_chunk_6.wav|And as i said in my speech on tuesday we got more work to do on race. |And as i said in my speech on tuesday we got more work to do on race. 
Barack_Obama_255_chunk_7.wav|It is not. |It is not. 
Barack_Obama_256_chunk_1.wav|Which is why a lot of times. |Which is why a lot of times. 
Barack_Obama_256_chunk_5.wav|A plumber. |A plumber. 
Barack_Obama_256_chunk_6.wav|Electrician or contractor who's really happy even if they're not making as much money as. |Electrician or contractor who's really happy even if they're not making as much money as. 
Barack_Obama_256_chunk_7.wav|Some corporate lawyer because. |Some corporate lawyer because. 
Barack_Obama_256_chunk_8.wav|They feel. |They feel. 
Barack_Obama_256_chunk_10.wav|This job in front of me. |This job in front of me. 
Barack_Obama_256_chunk_11.wav|I know how to do it. |I know how to do it. 
Barack_Obama_256_chunk_12.wav|And i'm determining how to do it and i'm making decisions about it. |And i'm determining how to do it and i'm making decisions about it. 
Barack_Obama_257_chunk_1.wav|In which the president-elect may want to make some of these decisions. |In which the president-elect may want to make some of these decisions. 
Barack_Obama_257_chunk_3.wav|Well that's part of what we've tried to indicate to the incoming team in our transition process is. |Well that's part of what we've tried to indicate to the incoming team in our transition process is. 
Barack_Obama_257_chunk_4.wav|Pay attention to this because this is this is a volatile stuff. |Pay attention to this because this is this is a volatile stuff. 
Barack_Obama_257_chunk_5.wav|People feel deeply and passionately about this and. |People feel deeply and passionately about this and. 
Barack_Obama_257_chunk_7.wav|As i said as i said i think many times. |As i said as i said i think many times. 
Barack_Obama_258_chunk_1.wav|If i didn't always agree with your conclusions. |If i didn't always agree with your conclusions. 
Barack_Obama_258_chunk_2.wav|And having you in this building has. |And having you in this building has. 
Barack_Obama_258_chunk_4.wav|This place work better. |This place work better. 
Barack_Obama_258_chunk_5.wav|It keeps us honest it makes us work harder. |It keeps us honest it makes us work harder. 
Barack_Obama_258_chunk_6.wav|Do you have. |Do you have. 
Barack_Obama_258_chunk_7.wav|Made. |Made. 
Barack_Obama_258_chunk_8.wav|Think about. |Think about. 
Barack_Obama_258_chunk_9.wav|How we are doing what we do and whether or not we're able to deliver on what's been requested. |How we are doing what we do and whether or not we're able to deliver on what's been requested. 
Barack_Obama_258_chunk_10.wav|By our constituents. |By our constituents. 
Barack_Obama_258_chunk_11.wav|And for example every time you've asked why haven't you. |And for example every time you've asked why haven't you. 
Barack_Obama_259_chunk_1.wav|Kevin cork. |Kevin cork. 
Barack_Obama_259_chunk_2.wav|Well i won't go into details of my conversations with president-elect trump as i've said before they are cordial. |Well i won't go into details of my conversations with president-elect trump as i've said before they are cordial. 
Barack_Obama_259_chunk_4.wav|At times they've been. |At times they've been. 
Barack_Obama_259_chunk_5.wav|Fairly lengthy and. |Fairly lengthy and. 
Barack_Obama_259_chunk_6.wav|They've been substantive. |They've been substantive. 
Barack_Obama_259_chunk_10.wav|Whether i've been convincing or not. |Whether i've been convincing or not. 
Barack_Obama_259_chunk_11.wav|I have offered my best advice council about. |I have offered my best advice council about. 
Barack_Obama_26_chunk_1.wav|End control of the economy. |End control of the economy. 
Barack_Obama_26_chunk_2.wav|Is it dead end. |Is it dead end. 
Barack_Obama_26_chunk_3.wav|But i do believe there's another. |But i do believe there's another. 
Barack_Obama_26_chunk_4.wav|Who won the fuels growth and innovation and. |Who won the fuels growth and innovation and. 
Barack_Obama_26_chunk_5.wav|Offers the clearest route to individual opportunity and national success. |Offers the clearest route to individual opportunity and national success. 
Barack_Obama_26_chunk_6.wav|It does not require succumbing to a soulless capitalism. |It does not require succumbing to a soulless capitalism. 
Barack_Obama_26_chunk_8.wav|Benefits only the few. |Benefits only the few. 
Barack_Obama_26_chunk_9.wav|But rather recognizes that economies are more successful when we close the gap between rich and poor. |But rather recognizes that economies are more successful when we close the gap between rich and poor. 
Barack_Obama_26_chunk_10.wav|And growth is broadly based. |And growth is broadly based. 
Barack_Obama_26_chunk_11.wav|And that means respecting the rights of workers so they can organize into independent unions. |And that means respecting the rights of workers so they can organize into independent unions. 
Barack_Obama_26_chunk_12.wav|And earn a living wage. |And earn a living wage. 
Barack_Obama_26_chunk_13.wav|It means investing in our people their skills their education their capacity to take an idea and turn it into a business. |It means investing in our people their skills their education their capacity to take an idea and turn it into a business. 
Barack_Obama_26_chunk_14.wav|It means strengthening the safety net that protects our people from hardship. |It means strengthening the safety net that protects our people from hardship. 
Barack_Obama_26_chunk_15.wav|And allows them. |And allows them. 
Barack_Obama_26_chunk_16.wav|Take more risks. |Take more risks. 
Barack_Obama_26_chunk_17.wav|To look for a new job or start a new venture. |To look for a new job or start a new venture. 
Barack_Obama_260_chunk_1.wav|Pay a lot of attention to. |Pay a lot of attention to. 
Barack_Obama_260_chunk_2.wav|Mr los angeles tweets so that's wasn't a consideration in this instance and i refer you to the justice department. |Mr los angeles tweets so that's wasn't a consideration in this instance and i refer you to the justice department. 
Barack_Obama_260_chunk_4.wav|Any criminal investigations indictments extradition issues that may come up. |Any criminal investigations indictments extradition issues that may come up. 
Barack_Obama_260_chunk_5.wav|With him. |With him. 
Barack_Obama_260_chunk_6.wav|What i can say broadly is that. |What i can say broadly is that. 
Barack_Obama_260_chunk_7.wav|In this new cyber age. |In this new cyber age. 
Barack_Obama_260_chunk_9.wav|We're. |We're. 
Barack_Obama_261_chunk_2.wav|What's most promising is when i see. |What's most promising is when i see. 
Barack_Obama_261_chunk_4.wav|Projects. |Projects. 
Barack_Obama_261_chunk_5.wav|Often involving young people in which they just. |Often involving young people in which they just. 
Barack_Obama_261_chunk_7.wav|People. |People. 
Barack_Obama_261_chunk_9.wav|Required to work together. |Required to work together. 
Barack_Obama_261_chunk_10.wav|From different. |From different. 
Barack_Obama_261_chunk_11.wav|Walks of life or or have some common shared experiences. |Walks of life or or have some common shared experiences. 
Barack_Obama_261_chunk_12.wav|It's part of the reason why. |It's part of the reason why. 
Barack_Obama_262_chunk_1.wav|And part of the reason why you did the military. |And part of the reason why you did the military. 
Barack_Obama_262_chunk_2.wav|Is one of the few institutions that still respected. |Is one of the few institutions that still respected. 
Barack_Obama_262_chunk_4.wav|Buy broadsword population is i think because of that. |Buy broadsword population is i think because of that. 
Barack_Obama_262_chunk_7.wav|That we're all together. |That we're all together. 
Barack_Obama_262_chunk_10.wav|What are military institutions do. |What are military institutions do. 
Barack_Obama_262_chunk_11.wav|It's part of the reason why i've been a big proponent in public service. |It's part of the reason why i've been a big proponent in public service. 
Barack_Obama_263_chunk_1.wav|Kind and useful in responsible. |Kind and useful in responsible. 
Barack_Obama_263_chunk_2.wav|That's service. |That's service. 
Barack_Obama_263_chunk_4.wav|The one thing michelle and i do talk about a lot is. |The one thing michelle and i do talk about a lot is. 
Barack_Obama_263_chunk_6.wav|Trying to find some balance. |Trying to find some balance. 
Barack_Obama_263_chunk_7.wav|In in in in your life and i think. |In in in in your life and i think. 
Barack_Obama_263_chunk_8.wav|Yeah what he does with this music is a good example. |Yeah what he does with this music is a good example. 
Barack_Obama_263_chunk_10.wav|We we. |We we. 
Barack_Obama_263_chunk_11.wav|We. |We. 
Barack_Obama_263_chunk_12.wav|Sometimes maybe too much pressure on ourselves. |Sometimes maybe too much pressure on ourselves. 
Barack_Obama_264_chunk_1.wav|Pursue a future of politics and. |Pursue a future of politics and. 
Barack_Obama_264_chunk_3.wav|But both of them. |But both of them. 
Barack_Obama_264_chunk_5.wav|Grown up in an environment where i think they could not help but be patriotic. |Grown up in an environment where i think they could not help but be patriotic. 
Barack_Obama_264_chunk_6.wav|To love this country deeply. |To love this country deeply. 
Barack_Obama_264_chunk_8.wav|See that it's flawed but see that they have responsibilities. |See that it's flawed but see that they have responsibilities. 
Barack_Obama_265_chunk_1.wav|Only way you keep score. |Only way you keep score. 
Barack_Obama_265_chunk_4.wav|Probably suff. |Probably suff. 
Barack_Obama_265_chunk_5.wav|From what we talked about earlier that poverty of sat. |From what we talked about earlier that poverty of sat. 
Barack_Obama_265_chunk_6.wav|No matter how much. |No matter how much. 
Barack_Obama_265_chunk_7.wav|She just wants lavish praise he just wants people to say this is great you are a genius caroline we have nothing to add she's treating me well and you want numbers here and then this i think is. |She just wants lavish praise he just wants people to say this is great you are a genius caroline we have nothing to add she's treating me well and you want numbers here and then this i think is. 
Barack_Obama_265_chunk_8.wav|Pretty honest. |Pretty honest. 
Barack_Obama_265_chunk_9.wav|Assessment i would say 70%. |Assessment i would say 70%. 
Barack_Obama_266_chunk_1.wav|Pay a lot of attention to making sure that everybody has a chance to vote. |Pay a lot of attention to making sure that everybody has a chance to vote. 
Barack_Obama_266_chunk_2.wav|Make it easier not harder. |Make it easier not harder. 
Barack_Obama_266_chunk_3.wav|This whole notion of election voting fraud. |This whole notion of election voting fraud. 
Barack_Obama_266_chunk_4.wav|This this is something that is constantly been disproved. |This this is something that is constantly been disproved. 
Barack_Obama_266_chunk_5.wav|This this this this. |This this this this. 
Barack_Obama_266_chunk_6.wav|Fake news. |Fake news. 
Barack_Obama_266_chunk_7.wav|The notion that there are a whole bunch of people out there who. |The notion that there are a whole bunch of people out there who. 
Barack_Obama_266_chunk_8.wav|Are going out there and are not eligible to vote and want to vote. |Are going out there and are not eligible to vote and want to vote. 
Barack_Obama_266_chunk_10.wav|And so the. |And so the. 
Barack_Obama_267_chunk_1.wav|I think capture the circumstances of a lot of people as well and that comes through and and and and and and part of. |I think capture the circumstances of a lot of people as well and that comes through and and and and and and part of. 
Barack_Obama_267_chunk_3.wav|I i appreciate it about the book was it. |I i appreciate it about the book was it. 
Barack_Obama_267_chunk_4.wav|Try to romanticize for or. |Try to romanticize for or. 
Barack_Obama_267_chunk_5.wav|Gloss over. |Gloss over. 
Barack_Obama_267_chunk_6.wav|That the sheer grind. |That the sheer grind. 
Barack_Obama_267_chunk_7.wav|That occupies. |That occupies. 
Barack_Obama_267_chunk_8.wav|Most people's days. |Most people's days. 
Barack_Obama_267_chunk_10.wav|And and. |And and. 
Barack_Obama_268_chunk_2.wav|We have been in touch with the bush family. |We have been in touch with the bush family. 
Barack_Obama_268_chunk_3.wav|What's today after hearing about. |What's today after hearing about. 
Barack_Obama_268_chunk_4.wav|President george hw bush and barbara bush being. |President george hw bush and barbara bush being. 
Barack_Obama_268_chunk_5.wav|Admitted to the hospital this morning. |Admitted to the hospital this morning. 
Barack_Obama_268_chunk_6.wav|They have not only dedicated. |They have not only dedicated. 
Barack_Obama_268_chunk_7.wav|Their lives to this country they have been. |Their lives to this country they have been. 
Barack_Obama_268_chunk_8.wav|A constant source of friendship and support and good counsel for michelle and me over the years. |A constant source of friendship and support and good counsel for michelle and me over the years. 
Barack_Obama_268_chunk_10.wav|They are as fine. |They are as fine. 
Barack_Obama_268_chunk_11.wav|A couple as as we know. |A couple as as we know. 
Barack_Obama_269_chunk_1.wav|What happened without the activism. |What happened without the activism. 
Barack_Obama_269_chunk_3.wav|In some cases. |In some cases. 
Barack_Obama_269_chunk_4.wav|Loud and noisy. |Loud and noisy. 
Barack_Obama_269_chunk_5.wav|But in some cases just quiet. |But in some cases just quiet. 
Barack_Obama_269_chunk_6.wav|And very personal. |And very personal. 
Barack_Obama_269_chunk_7.wav|And i think that what we did as an administration was to. |And i think that what we did as an administration was to. 
Barack_Obama_269_chunk_9.wav|Help. |Help. 
Barack_Obama_269_chunk_10.wav|The society. |The society. 
Barack_Obama_269_chunk_12.wav|To move in a better direction. |To move in a better direction. 
Barack_Obama_27_chunk_1.wav|Maybe you still can't believe we pulled this whole thing off. |Maybe you still can't believe we pulled this whole thing off. 
Barack_Obama_27_chunk_2.wav|Let me tell you you're not the only ones. |Let me tell you you're not the only ones. 
Barack_Obama_27_chunk_4.wav|Michelle. |Michelle. 
Barack_Obama_27_chunk_5.wav|Michelle lavaughn robinson girl of the south side. |Michelle lavaughn robinson girl of the south side. 
Barack_Obama_270_chunk_1.wav|Yeah that changed attitudes. |Yeah that changed attitudes. 
Barack_Obama_270_chunk_2.wav|And that wasn't easy to do for her and that's just one small example of what was happening in countless communities all across the country so so. |And that wasn't easy to do for her and that's just one small example of what was happening in countless communities all across the country so so. 
Barack_Obama_270_chunk_3.wav|I'm proud. |I'm proud. 
Barack_Obama_270_chunk_6.wav|That in certain places we. |That in certain places we. 
Barack_Obama_270_chunk_7.wav|We may be provided a good. |We may be provided a good. 
Barack_Obama_270_chunk_9.wav|Block downfield. |Block downfield. 
Barack_Obama_270_chunk_10.wav|To help the. |To help the. 
Barack_Obama_270_chunk_11.wav|The movement advance i don't. |The movement advance i don't. 
Barack_Obama_271_chunk_1.wav|Union. |Union. 
Barack_Obama_271_chunk_2.wav|And in that sense it's sort of an outlier. |And in that sense it's sort of an outlier. 
Barack_Obama_271_chunk_3.wav|Right but you you see the stories of these folks who. |Right but you you see the stories of these folks who. 
Barack_Obama_271_chunk_5.wav|Housekeepers. |Housekeepers. 
Barack_Obama_271_chunk_7.wav|Custodial staff. |Custodial staff. 
Barack_Obama_271_chunk_8.wav|Telephone operators. |Telephone operators. 
Barack_Obama_271_chunk_9.wav|All of the supporting middle themselves in in middle class lives there is extraordinary continuity there's this great sense of family will stand those jobs they rise up through the ranks in those jobs. |All of the supporting middle themselves in in middle class lives there is extraordinary continuity there's this great sense of family will stand those jobs they rise up through the ranks in those jobs. 
Barack_Obama_272_chunk_3.wav|Somewhere around the 80s 90s. |Somewhere around the 80s 90s. 
Barack_Obama_272_chunk_4.wav|It was. |It was. 
Barack_Obama_272_chunk_5.wav|Like the only people on television were doctors or lawyers or i think. |Like the only people on television were doctors or lawyers or i think. 
Barack_Obama_272_chunk_6.wav|We as a society have. |We as a society have. 
Barack_Obama_272_chunk_7.wav|Become. |Become. 
Barack_Obama_272_chunk_8.wav|Obsess. |Obsess. 
Barack_Obama_272_chunk_10.wav|Wealth and the pursuit of stuff. |Wealth and the pursuit of stuff. 
Barack_Obama_272_chunk_12.wav|Everything else is. |Everything else is. 
Barack_Obama_273_chunk_1.wav|Play some ship. |Play some ship. 
Barack_Obama_273_chunk_2.wav|They are historically bound together in all sorts of cultural and social waste but ukraine is an independent country and this is a good example of. |They are historically bound together in all sorts of cultural and social waste but ukraine is an independent country and this is a good example of. 
Barack_Obama_273_chunk_3.wav|The vital role that america has to continue to play around the world in preserving bas. |The vital role that america has to continue to play around the world in preserving bas. 
Barack_Obama_273_chunk_4.wav|Norms and values whether it's advocating on bad for human rights advocating on behalf of. |Norms and values whether it's advocating on bad for human rights advocating on behalf of. 
Barack_Obama_273_chunk_5.wav|Women's rights. |Women's rights. 
Barack_Obama_273_chunk_6.wav|Advocating on behalf. |Advocating on behalf. 
Barack_Obama_273_chunk_7.wav|Freedom of the press. |Freedom of the press. 
Barack_Obama_273_chunk_8.wav|The united states. |The united states. 
Barack_Obama_274_chunk_2.wav|But if you talk to. |But if you talk to. 
Barack_Obama_274_chunk_5.wav|Young people. |Young people. 
Barack_Obama_274_chunk_6.wav|Amalia sasha's generation. |Amalia sasha's generation. 
Barack_Obama_274_chunk_7.wav|Even if the republicans even if they're conservative. |Even if the republicans even if they're conservative. 
Barack_Obama_274_chunk_8.wav|Many of them. |Many of them. 
Barack_Obama_274_chunk_9.wav|Will tell you i don't understand how. |Will tell you i don't understand how. 
Barack_Obama_274_chunk_10.wav|You would discriminate against somebody because sexual orientation and that's just sort of burned into. |You would discriminate against somebody because sexual orientation and that's just sort of burned into. 
Barack_Obama_275_chunk_1.wav|Play day was different. |Play day was different. 
Barack_Obama_275_chunk_3.wav|You're getting this constant feedback stimulation you're working with. |You're getting this constant feedback stimulation you're working with. 
Barack_Obama_275_chunk_4.wav|Remarkable people. |Remarkable people. 
Barack_Obama_275_chunk_5.wav|Can you unmute the 30%. |Can you unmute the 30%. 
Barack_Obama_275_chunk_7.wav|Fundraising to get elected. |Fundraising to get elected. 
Barack_Obama_275_chunk_10.wav|Pretty much fundraising in any occupation. |Pretty much fundraising in any occupation. 
Barack_Obama_275_chunk_11.wav|Yeah i mean just having to ask. |Yeah i mean just having to ask. 
Barack_Obama_276_chunk_1.wav|I don't expect that there's going to be. |I don't expect that there's going to be. 
Barack_Obama_276_chunk_4.wav|Enormous overlap it may be that on certain issues once he comes in the office and he looks at the complexities of. |Enormous overlap it may be that on certain issues once he comes in the office and he looks at the complexities of. 
Barack_Obama_276_chunk_5.wav|How to in fact provide health care for everybody something he says he wants to do. |How to in fact provide health care for everybody something he says he wants to do. 
Barack_Obama_276_chunk_7.wav|Wants to make sure that. |Wants to make sure that. 
Barack_Obama_276_chunk_8.wav|He is encouraging. |He is encouraging. 
Barack_Obama_276_chunk_9.wav|Job creation and wage growth in this country. |Job creation and wage growth in this country. 
Barack_Obama_277_chunk_1.wav|We're talking about. |We're talking about. 
Barack_Obama_277_chunk_2.wav|The company where luke works in self-driving cars i was i was able to. |The company where luke works in self-driving cars i was i was able to. 
Barack_Obama_277_chunk_3.wav|Maybe provide a little bit of a sense of. |Maybe provide a little bit of a sense of. 
Barack_Obama_277_chunk_5.wav|Hear the broader effects of autumn. |Hear the broader effects of autumn. 
Barack_Obama_277_chunk_7.wav|The heavy lift. |The heavy lift. 
Barack_Obama_277_chunk_8.wav|But where i was useful was. |But where i was useful was. 
Barack_Obama_277_chunk_9.wav|To be able to say. |To be able to say. 
Barack_Obama_277_chunk_10.wav|Part of what's happening at. |Part of what's happening at. 
Barack_Obama_277_chunk_12.wav|Aurora. |Aurora. 
Barack_Obama_278_chunk_1.wav|Struggling with in a modern economy. |Struggling with in a modern economy. 
Barack_Obama_278_chunk_2.wav|And that is how much control do we have over what we're doing. |And that is how much control do we have over what we're doing. 
Barack_Obama_278_chunk_5.wav|You know when you look at the the best managed organizations usually it has to do with the fact that. |You know when you look at the the best managed organizations usually it has to do with the fact that. 
Barack_Obama_278_chunk_7.wav|Are looking to. |Are looking to. 
Barack_Obama_278_chunk_8.wav|Take advantage of people's talents. |Take advantage of people's talents. 
Barack_Obama_278_chunk_9.wav|Add harness their motivations and solicit their ideas so that. |Add harness their motivations and solicit their ideas so that. 
Barack_Obama_278_chunk_10.wav|Everybody in the organization feels like. |Everybody in the organization feels like. 
Barack_Obama_279_chunk_2.wav|They are working. |They are working. 
Barack_Obama_279_chunk_3.wav|Two exhaustion in many circum. |Two exhaustion in many circum. 
Barack_Obama_279_chunk_4.wav|And they're not making a lot of. |And they're not making a lot of. 
Barack_Obama_279_chunk_5.wav|And they're just barely getting by. |And they're just barely getting by. 
Barack_Obama_279_chunk_6.wav|And yet what you also hear is the pride they take in doing their jobs. |And yet what you also hear is the pride they take in doing their jobs. 
Barack_Obama_279_chunk_9.wav|The skill and the. |The skill and the. 
Barack_Obama_279_chunk_10.wav|The the. |The the. 
Barack_Obama_279_chunk_11.wav|That's required. |That's required. 
Barack_Obama_279_chunk_12.wav|Not just to do their job well but by extension just to make this. |Not just to do their job well but by extension just to make this. 
Barack_Obama_279_chunk_13.wav|Society bars. |Society bars. 
Barack_Obama_28_chunk_1.wav|Religious fundamentalism. |Religious fundamentalism. 
Barack_Obama_28_chunk_2.wav|The politics of ethnicity or tribe or sect. |The politics of ethnicity or tribe or sect. 
Barack_Obama_28_chunk_3.wav|Aggressive nationalism. |Aggressive nationalism. 
Barack_Obama_28_chunk_4.wav|Accrued populism sometimes from the far left but more often from the far right. |Accrued populism sometimes from the far left but more often from the far right. 
Barack_Obama_28_chunk_5.wav|What's 6 to restore what they believe was a better simpler age free of outside contamination. |What's 6 to restore what they believe was a better simpler age free of outside contamination. 
Barack_Obama_28_chunk_6.wav|We cannot dismiss these visions. |We cannot dismiss these visions. 
Barack_Obama_28_chunk_7.wav|They are powerful. |They are powerful. 
Barack_Obama_28_chunk_8.wav|They reflect the satisfaction among. |They reflect the satisfaction among. 
Barack_Obama_28_chunk_9.wav|Too many of our citizens. |Too many of our citizens. 
Barack_Obama_28_chunk_10.wav|I do not believe those visions can deliver security or prosperity over the long term. |I do not believe those visions can deliver security or prosperity over the long term. 
Barack_Obama_28_chunk_11.wav|But i do believe. |But i do believe. 
Barack_Obama_28_chunk_12.wav|Did these visions fail to recognize at a very basic level. |Did these visions fail to recognize at a very basic level. 
Barack_Obama_28_chunk_13.wav|Are common humanity. |Are common humanity. 
Barack_Obama_280_chunk_2.wav|Being able to enter into a conversation with people. |Being able to enter into a conversation with people. 
Barack_Obama_280_chunk_3.wav|Where i can be just a guy. |Where i can be just a guy. 
Barack_Obama_280_chunk_4.wav|I think was really important but and and we tried to do it sparingly in the sense of. |I think was really important but and and we tried to do it sparingly in the sense of. 
Barack_Obama_280_chunk_5.wav|Not having me. |Not having me. 
Barack_Obama_280_chunk_6.wav|In every shot and every screen. |In every shot and every screen. 
Barack_Obama_280_chunk_7.wav|Because it's really. |Because it's really. 
Barack_Obama_280_chunk_8.wav|One of the things that studs taught me. |One of the things that studs taught me. 
Barack_Obama_280_chunk_9.wav|Just like my work as a community organizer taught me it was listening. |Just like my work as a community organizer taught me it was listening. 
Barack_Obama_281_chunk_2.wav|Every walk of life right and and every part of the country. |Every walk of life right and and every part of the country. 
Barack_Obama_281_chunk_3.wav|And you. |And you. 
Barack_Obama_281_chunk_4.wav|Blacks and latinos and. |Blacks and latinos and. 
Barack_Obama_281_chunk_5.wav|Asian-americans and. |Asian-americans and. 
Barack_Obama_281_chunk_6.wav|White americans from rural areas and from cities. |White americans from rural areas and from cities. 
Barack_Obama_281_chunk_7.wav|And they're all in a single. |And they're all in a single. 
Barack_Obama_281_chunk_8.wav|Space. |Space. 
Barack_Obama_281_chunk_10.wav|It's very democratic in terms of. |It's very democratic in terms of. 
Barack_Obama_281_chunk_11.wav|If you come in nobody's going to task today. |If you come in nobody's going to task today. 
Barack_Obama_282_chunk_2.wav|Not about mission not about a goal. |Not about mission not about a goal. 
Barack_Obama_282_chunk_4.wav|Weren't straight with you in terms of how exactly and and had various agendas right and and i suspect one of the things that's also true. |Weren't straight with you in terms of how exactly and and had various agendas right and and i suspect one of the things that's also true. 
Barack_Obama_282_chunk_5.wav|Whether your president or. |Whether your president or. 
Barack_Obama_282_chunk_7.wav|Is. |Is. 
